"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Dnig.1LG0000380.1",0.0173355371422643,0.16740475123768,0.0166431934616729,0.0251058140100257,0.0359842213514777,0.0386892074415677,0.0706162275673277,0.101226404558157,0.085055646971213,0.01863751114545,0.0263000143182419,0.014959162782955,0.0209466625876015,0.110566019608404,0.0387174365267667,0.107801004016217,0.0156514532333907,0.0151712657936184,0.0516450845710425,0.021543381674926
"Dnig.1LG0000390.1",0.0143423723950443,0.143672763600981,0.0189634140364024,0.0248688297941053,0.024320884315398,0.0282911702963379,0.0863361815759009,0.126307234631604,0.0835026292643517,0.0189204340418119,0.0201263645856397,0.0207356455959337,0.0273957480051018,0.056856260876407,0.0421763403221351,0.1684332226971,0.0198238663752328,0.01364462162149,0.0426102412572637,0.0186717747117581
"Dnig.1LG0000400.1",0.0221195773898307,0.0526930285540008,0.0275960219119641,0.0306570998598646,0.0292875831832805,0.22332932405328,0.0601919962478024,0.0803019701962999,0.0645439310339273,0.0268526011632512,0.0477910142518304,0.0313724095545437,0.0356781336767782,0.0354309361723366,0.0366626079077398,0.0386286571932845,0.028824170892465,0.0216979952067495,0.0799853184679364,0.0263556230828349
"Dnig.1LG0000450.1",0.00908883490890506,0.0350616499243088,0.0333879271347911,0.0896895198389429,0.187142392276453,0.016545929381943,0.0834436503307035,0.0245382937352438,0.0172195988957574,0.0446754948880325,0.0106826178087254,0.0231159294186547,0.0497527656389822,0.0999754995817469,0.14095369713008,0.0197598876934625,0.0275466492286277,0.0111184565101718,0.0139106121683469,0.0623905935061208
"Dnig.1LG0000460.1",0.00112864394174902,0.00140375831200456,0.611588768581971,0.0142497191248621,0.00558837286671506,0.00112988305283537,0.002427394093023,0.0012289113740815,0.0010233211539452,0.0574641908514994,0.000973625265290689,0.037105091902783,0.0260472499445998,0.00223532374110501,0.00488092935426446,0.00115898136217529,0.210241577195101,0.00196257042190619,0.000937677797513014,0.0172240096625754
"Dnig.1LG0000470.1",0.00229337040525741,0.0029668185854733,0.452703194507551,0.0323101869844127,0.0125125902714972,0.0025460609164773,0.00530310834081232,0.0026337130443883,0.00216684816665575,0.131408552920536,0.00208391936265703,0.058356819743176,0.0578557926770271,0.00468739785719515,0.0104454540030029,0.00236497497283327,0.170121313779102,0.00389760680781424,0.00201562232600457,0.0413266543281264
"Dnig.1LG0000530.1",0.00242031296553435,0.00268830730817155,0.263167885671413,0.01992337655469,0.00922812832601755,0.00244504973902936,0.00450983573950409,0.00244204788725666,0.00206074170347528,0.0622947727656914,0.00210150075738968,0.116498344641183,0.0365634502679752,0.00400005169378365,0.00803730886124911,0.00223728190903822,0.427784440841754,0.00434081595641281,0.00194861957792565,0.0253077268325057
"Dnig.1LG0000540.1",0.010075807001518,0.0546417483699262,0.0202053435318081,0.0407081013443376,0.0767012272431066,0.0133891399174967,0.0660784919770047,0.0284416015645963,0.0214920206156447,0.0248876459672386,0.0107538643070613,0.0156192567278011,0.0267510685329459,0.402493043592118,0.0763489032178569,0.0360723154201883,0.0177886179951314,0.0111388003501578,0.0148638878024971,0.0315491145215649
"Dnig.1LG0000550.1",0.0028609985535551,0.00527717629468143,0.0480481849761614,0.254113305194645,0.0758189792075875,0.00352008591679065,0.0105687241188564,0.00421130080630704,0.00330882755720362,0.120710018559096,0.00273629694679702,0.0176425951951608,0.0519541001722539,0.0111620595796276,0.0307353025826766,0.00382585346428508,0.0278553271209926,0.00433030620553976,0.00290018570765626,0.318420371840126
"Dnig.1LG0000560.1",0.00158333891418184,0.00182172011818792,0.61145496962804,0.0173101900322867,0.00747643615629153,0.0015212054079246,0.00306808192947722,0.00160284580965774,0.00135040644974211,0.0832856169955993,0.00133448889830709,0.0411302491300551,0.0259617926030304,0.00289821356035184,0.00597819790867306,0.00151733184345186,0.16148922751514,0.00284083377469773,0.00125152333033922,0.0251233299945653
"Dnig.1LG0000580.1",0.00561609580751553,0.196222975640417,0.00718712780424523,0.0102526873284484,0.0112686192299267,0.0223831961568417,0.0614880684020048,0.428065243056806,0.0697775667346121,0.0074964349220928,0.00998394474537311,0.00732002077891405,0.0103845325455819,0.0296615416054024,0.0180415828554662,0.0542151026102899,0.00719925296648657,0.00516799850871721,0.0304243476272696,0.00784366067358914
"Dnig.1LG0000620.1",0.0194234407870662,0.0666515342364239,0.01876454296394,0.0237495408018542,0.0270879151805626,0.221872364229365,0.0560763846671885,0.101087251346371,0.0847729352903676,0.0195864019126147,0.0452334063783541,0.0188496634998361,0.023564217047336,0.0400832193274503,0.0307151671920553,0.045021944635883,0.0185037506092827,0.0172246095393065,0.100845040306717,0.0208866700480255
